ID,CrmName,RefDate,AutoCloseDate,NoClient,code_naf,composite_key,temps_code1,temps_code3,temps_code4,temps_code5,temps_code6,temps_total,pv_code1,pv_code3,pv_code4,pv_code5,pv_code6,pv_total,code1,code3,code4,code5,code6,name,forme_juridique,activite,premiere_date_signature,nb_salaries,CA,statut_caisse,nb_lignes_produits,nb_lignes_charges,nb_lignes_banque,statut_remuneration_dirigeant
37446,MIS-2023-07-01,2023-07-31,2023-11-30,07689,6630Z,202307689,4.35,0.25,0.0,0.5,0.0,5.1,673.94,52.5,0.0,54.03,0.0,780.47,1,1,0,1,0,DING DONG,SARL,Gestion de fonds,2019-10-10,0,0.0,0,0,39,48,0
36462,MIS-2023-12-01,2023-12-31,2024-02-29,07696,4778C,202307696,11.7,4.53,1.79,9.75,4.78,32.55,1696.48,536.49,186.5,854.95,577.69,3852.11,1,1,1,1,1,BIJOUX DE FAMILLE,EURL,Autres commerces de détail spécialisés divers,2019-07-29,1,98477.76,1,829,696,1261,1
36463,MIS-2023-12-01,2023-12-31,2023-02-28,07697,5610A,202307697,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,260.01,0.0,0.0,260.01,0,0,1,0,0,BRASSERIE DE LA PETITE HOLLANDE,SASU,Restauration traditionnelle,2019-06-05,0,0.0,-1,-1,-1,-1,-1
36464,MIS-2023-12-01,2023-12-31,2024-06-30,07699,6832B,202307699,4.1,0.15,0.2,3.0,0.0,7.45,487.57,16.74,26.0,298.4,0.0,828.71,1,1,1,1,0,IS.49IMMOBILIER-ANGERS,SCI,Supports juridiques de gestion de patrimoine immobilier,2019-07-03,0,32167.29,0,194,63,72,0
36466,MIS-2023-12-01,2023-12-31,2024-05-31,07703,6820B,202307703,6.54,2.22,0.0,0.0,0.0,8.76,798.09,265.24,0.0,0.0,0.0,1063.33,1,1,0,0,0,LA FABRIQUE PLOU-COIFFARD,SCI,Location de terrains et d'autres biens immobiliers,2019-06-12,0,15713.12,0,26,3,60,0
36467,MIS-2023-12-01,2023-12-31,2024-06-30,07704,6820A,202307704,5.1,4.75,0.0,2.25,0.0,12.1,591.11,602.58,0.0,251.21,0.0,1444.9,1,1,0,1,0,GUIOD,IND,Location de logements,2019-09-02,0,22425.51,0,32,70,80,0
37333,MIS-2023-06-01,2023-06-30,2023-12-31,07710,5610C,202307710,32.7,5.25,1.17,13.85,10.02,62.99,4111.53,690.67,152.1,1070.12,1062.6,7087.02,1,1,1,1,1,TARAMIT TREMOILLE,EURL,Restauration de type rapide,2019-05-24,1,0.0,-1,-1,-1,-1,-1
36468,MIS-2023-12-01,2023-12-31,2024-04-30,07711,4391B,202307711,33.6,3.55,1.85,0.0,17.76,56.76,4905.91,512.16,157.27,0.0,1999.07,7574.41,1,1,1,0,1,BASTARD,URL,Travaux de couverture par éléments,2019-06-18,5,424790.38,0,10,57,3,1
37334,MIS-2023-06-01,2023-06-30,2023-10-31,07713,4778C,202307713,26.85,8.15,2.8,0.0,27.99,65.79,3274.73,1183.87,332.48,0.0,2982.34,7773.42,1,1,1,0,1,PSI,SAR,Autres commerces de détail spécialisés divers,2019-06-13,6,904832.77,1,33,78,8,1
36469,MIS-2023-12-01,2023-12-31,2024-04-30,07722,6820B,202307722,3.65,1.35,0.0,0.25,0.0,5.25,482.84,199.03,0.0,24.87,0.0,706.74,1,1,0,1,0,COADOU JEANNE,SCI,Location de terrains et d'autres biens immobiliers,2020-06-26,0,34828.04,0,73,64,190,0
36470,MIS-2023-12-01,2023-12-31,2024-06-30,07723,6820A,202307723,3.19,2.37,0.0,4.65,0.0,10.21,365.74,253.9,0.0,474.32,0.0,1093.96,1,1,0,1,0,2LAP,SCI,Location de logements,2019-06-07,0,39498.32,0,15,6,47,0
36472,MIS-2023-12-01,2023-12-31,2024-05-31,07726,6820B,202307726,4.45,2.0,0.0,1.1,0.0,7.55,526.45,204.51,0.0,119.77,0.0,850.73,1,1,0,1,0,CLELOU,SCI,Location de terrains et d'autres biens immobiliers,2019-09-11,0,26092.28,0,96,46,186,0
36473,MIS-2023-12-01,2023-12-31,2024-05-31,07727,9329Z,202307727,13.6,7.26,1.0,8.75,0.0,30.61,1842.75,768.08,130.01,854.33,0.0,3595.17,1,1,1,1,0,JACE,URL,Autres activités récréatives et de loisirs,2019-10-24,0,61099.69,0,49,248,320,1
36474,MIS-2023-12-01,2023-12-31,2024-05-31,07728,5630Z,202307728,15.55,12.72,1.5,21.5,0.0,51.27,2070.73,1401.64,181.33,1996.45,0.0,5650.15,1,1,1,1,0,LES PETITS TRUCKS,URL,Débits de boissons,2019-10-24,0,196493.53,1,138,935,1262,1
36475,MIS-2023-12-01,2023-12-31,2024-05-31,07731,8211Z,202307731,2.85,1.0,0.0,0.0,0.0,3.85,475.14,108.07,0.0,0.0,0.0,583.21,1,1,0,0,0,MAEL INVEST,SC,Services administratifs combinés de bureau,2019-10-24,0,0.0,0,0,2,3,0
36476,MIS-2023-12-01,2023-12-31,2024-05-31,07732,6820B,202307732,11.14,5.9,0.0,5.75,0.0,22.79,1582.46,626.04,0.0,543.89,0.0,2752.39,1,1,0,1,0,DELAFAMILLE,SCI,Location de terrains et d'autres biens immobiliers,2019-10-24,0,43021.31,0,23,191,388,0
37447,MIS-2023-07-01,2023-07-31,2023-10-31,07736,6820B,202307736,4.5,1.1,0.0,2.3,0.0,7.9,557.6,124.49,0.0,260.24,0.0,942.33,1,1,0,1,0,MAULAVE-DUVAL,SCI,Location de terrains et d'autres biens immobiliers,2019-06-21,0,12829.0,0,13,14,75,0
37706,MIS-2023-09-01,2023-09-30,2023-12-31,07738,8299Z,202307738,9.45,6.45,2.05,7.65,0.0,25.6,1212.14,722.32,240.29,798.56,0.0,2973.31,1,1,1,1,0,ANJOU TRAVAUX CONSULT,SAR,Autres activités de soutien aux entreprises n.c.a.,2019-10-30,0,90077.02,0,68,329,217,1
37103,MIS-2023-03-01,2023-03-31,2022-12-31,07739,7022Z,202307739,0.0,0.0,1.7,0.0,0.0,1.7,0.0,0.0,123.68,0.0,0.0,123.68,0,0,1,0,0,T'INQUIETE PRODUCTIONS,SAS,Conseil pour les affaires et autres conseils de gestion,2019-07-05,0,0.0,-1,-1,-1,-1,-1
37104,MIS-2023-03-01,2023-03-31,2023-07-31,07740,9002Z,202307740,10.9,1.05,1.7,0.0,0.0,13.65,1025.31,103.85,123.68,0.0,0.0,1252.84,1,1,1,0,0,LX DESIGN,SSU,Activités de soutien au spectacle vivant,2019-07-05,0,41904.08,0,9,30,3,0
36477,MIS-2023-12-01,2023-12-31,2024-04-30,07741,8299Z,202307741,13.0,9.15,0.0,0.0,0.0,22.15,1727.79,1372.5,0.0,0.0,0.0,3100.29,1,1,0,0,0,ATLANTIC DEVELOPPEMENT,URL,Autres activités de soutien aux entreprises n.c.a.,2021-03-29,0,223054.59,0,48,108,874,1
37105,MIS-2023-03-01,2023-03-31,2023-08-31,07742,9002Z,202307742,8.9,1.25,2.05,0.0,0.0,12.2,930.9,123.58,158.29,0.0,0.0,1212.77,1,1,1,0,0,CHIRAC DESIGN,SSU,Activités de soutien au spectacle vivant,2019-07-05,0,28897.0,0,3,29,1,0
36478,MIS-2023-12-01,2023-12-31,2024-05-31,07744,6820A,202307744,5.0,1.45,0.0,1.0,0.0,7.45,733.26,187.39,0.0,113.03,0.0,1033.68,1,1,0,1,0,VILPARD,SCI,Location de logements,2019-09-06,0,12150.4,0,15,20,47,0
35689,MIS-2023-10-01,2023-10-31,2024-05-31,07745,5610A,202307745,13.75,12.92,4.45,37.75,14.6,83.47,1851.77,1660.65,607.92,3139.38,1746.8,9006.52,1,1,1,1,1,LE RESIA,SAR,Restauration traditionnelle,2021-04-13,7,0.0,-1,-1,-1,-1,-1
36479,MIS-2023-12-01,2023-12-31,2024-04-30,07746,6820B,202307746,10.25,2.04,0.0,0.0,0.0,12.29,1464.49,283.62,0.0,0.0,0.0,1748.11,1,1,0,0,0,RK IMMOBILIER,SCI,Location de terrains et d'autres biens immobiliers,2019-06-24,0,20657.0,0,63,30,123,0
36480,MIS-2023-12-01,2023-12-31,2024-05-31,07747,5320Z,202307747,102.77,20.1,0.6,0.0,0.0,123.47,14081.48,2603.95,90.0,0.0,0.0,16775.43,1,1,1,0,0,LA VERSAILLAISE,SAR,Autres activités de poste et de courrier,2019-10-21,115,12197154.65,0,1245,3396,3731,1
36481,MIS-2023-12-01,2023-12-31,2024-06-30,07754,4669B,202307754,12.5,7.67,0.0,20.17,0.0,40.34,1638.12,1127.45,0.0,2219.2,0.0,4984.77,1,1,0,1,0,ATSC,SAR,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,2019-07-01,1,747066.68,1,3190,2029,1035,1
36482,MIS-2023-12-01,2023-12-31,2024-04-30,07757,5610A,202307757,25.1,8.56,1.49,35.11,2.89,73.15,3297.8,998.79,187.17,2697.15,311.74,7492.65,1,1,1,1,1,LES REFLETS GOURMANDS,SAR,Restauration traditionnelle,2019-07-26,0,109989.39,1,47,942,1426,1
36483,MIS-2023-12-01,2023-12-31,2024-06-30,07759,6820B,202307759,4.55,1.1,0.0,0.0,0.0,5.65,575.73,126.98,0.0,0.0,0.0,702.71,1,1,0,0,0,DEROUET IMMOBILIER,SCI,Location de terrains et d'autres biens immobiliers,2019-11-13,0,119806.0,0,20,48,75,0
37106,MIS-2023-03-01,2023-03-31,2023-05-31,07760,7311Z,202307760,6.0,20.05,5.8,18.55,21.95,72.35,618.31,2258.93,681.5,1728.05,2540.1,7826.89,1,1,1,1,1,LINER COMMUNICATION,SARL,Activités des agences de publicité,2021-09-30,1,0.0,-1,-1,-1,-1,-1
37505,MIS-2023-08-01,2023-08-31,2024-01-31,07772,4399C,202307772,19.9,9.03,0.0,8.1,0.0,37.03,2301.71,987.31,0.0,625.47,0.0,3914.49,1,1,0,1,0,NOEL,EIRL,Travaux de maçonnerie générale et gros œuvre de bâtiment,2019-09-04,0,112303.46,0,118,246,328,1
36485,MIS-2023-12-01,2023-12-31,2024-07-31,07773,7010Z,202307773,6.15,1.7,3.43,1.0,0.0,12.28,828.66,201.86,471.06,112.25,0.0,1613.83,1,1,1,1,0,BBN INVEST,SARL,Activités des sièges sociaux,2019-09-05,0,0.0,0,0,17,40,1
36486,MIS-2023-12-01,2023-12-31,2024-06-30,07778,6420Z,202307778,4.25,4.06,0.0,0.0,0.0,8.31,541.95,617.63,0.0,0.0,0.0,1159.58,1,1,0,0,0,SARL JC VILLALARD,SAR,Activités des sociétés holding,2019-07-23,0,0.0,0,0,15,20,0
36487,MIS-2023-12-01,2023-12-31,2024-04-30,07779,6820B,202307779,3.0,2.79,0.0,0.25,0.0,6.04,378.89,315.65,0.0,27.02,0.0,721.56,1,1,0,1,0,VAXANE,SCI,Location de terrains et d'autres biens immobiliers,2019-07-23,0,65230.21,0,55,25,72,0
37707,MIS-2023-09-01,2023-09-30,2024-07-31,07782,4332A,202307782,22.8,10.7,1.54,22.65,6.2,63.89,2794.34,1131.95,147.26,2235.17,732.67,7041.39,1,1,1,1,1,DENISET,URL,Travaux de menuiserie bois et pvc,2019-07-02,2,288384.13,0,415,465,661,1
36488,MIS-2023-12-01,2023-12-31,2024-03-31,07783,4619B,202307783,4.25,0.75,0.0,2.0,0.0,7.0,743.63,93.33,0.0,223.29,0.0,1060.25,1,1,0,1,0,CHEVE,EIRL,Autres intermédiaires du commerce en produits divers,2019-07-02,0,8750.0,0,2,54,51,0
36489,MIS-2023-12-01,2023-12-31,2024-04-30,07786,8690E,202307786,8.15,0.75,0.0,2.5,0.0,11.4,1102.13,140.84,0.0,280.62,0.0,1523.59,1,1,0,1,0,BESNIER,IND,"Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues",2019-07-03,0,31166.95,0,226,132,401,0
36490,MIS-2023-12-01,2023-12-31,2024-06-30,07787,6630Z,202307787,3.75,0.45,0.25,1.5,0.0,5.95,535.5,57.8,32.12,196.38,0.0,821.8,1,1,1,1,0,MACHABA BOURBON,SCP,Gestion de fonds,2019-09-04,0,7458.85,0,15,41,98,0
36491,MIS-2023-12-01,2023-12-31,2024-05-31,07792,6831Z,202307792,40.8,11.9,1.9,5.95,5.35,65.9,5504.49,1411.48,248.73,599.71,648.52,8412.93,1,1,1,1,1,APA IMMOBILIER,URL,Agences immobilières,2019-07-17,2,394637.04,0,80,576,288,0
36492,MIS-2023-12-01,2023-12-31,2024-01-31,07795,1071C,202307795,10.63,4.71,1.75,29.37,7.55,54.01,1510.57,838.22,221.66,2201.05,911.8,5683.3,1,1,1,1,1,LE TREIZE HEURES QUINZE,SAR,Boulangerie et boulangerie-pâtisserie,2019-12-18,8,446294.53,1,2068,1511,2138,0
37708,MIS-2023-09-01,2023-09-30,2024-02-28,07801,6820B,202307801,3.26,1.0,0.0,0.6,0.0,4.86,365.18,106.9,0.0,59.33,0.0,531.41,1,1,0,1,0,L'ANTIPASTA,SCI,Location de terrains et d'autres biens immobiliers,2019-11-07,0,18197.36,0,31,15,48,0
36999,MIS-2023-02-01,2023-02-28,2023-07-31,07818,1071C,202307818,64.87,21.27,2.75,46.7,13.9,149.49,7248.59,2193.55,239.51,3678.36,1769.06,15129.07,1,1,1,1,1,K'RION,SAR,Boulangerie et boulangerie-pâtisserie,2019-11-28,6,0.0,-1,-1,-1,-1,-1
36494,MIS-2023-12-01,2023-12-31,2024-05-31,07822,6820B,202307822,4.55,0.0,0.0,0.95,0.0,5.5,617.96,0.0,0.0,124.38,0.0,742.34,1,0,0,1,0,J.BELO,SCI,Location de terrains et d'autres biens immobiliers,2019-11-26,0,12505.0,0,25,16,57,0
36495,MIS-2023-12-01,2023-12-31,2024-03-31,07824,4520A,202307824,30.9,7.73,1.22,0.0,11.17,51.02,4074.17,1085.2,104.67,0.0,1214.84,6478.88,1,1,1,0,1,RABAROT AUTOMOBILES,URL,Entretien et réparation de véhicules automobiles légers,2020-09-30,2,543178.26,1,5235,1647,2512,1
36496,MIS-2023-12-01,2023-12-31,2023-04-16,07826,5610A,202307826,0.0,0.55,0.0,0.0,0.1,0.65,0.0,59.46,0.0,0.0,6.98,66.44,0,1,0,0,1,EURL H.R.P.,EURL,Restauration traditionnelle,2019-09-19,0,0.0,-1,-1,-1,-1,-1
36497,MIS-2023-12-01,2023-12-31,2024-05-31,07830,6831Z,202307830,32.08,10.3,0.0,37.73,15.61,95.72,4211.73,1341.38,0.0,3029.37,1809.91,10392.39,1,1,0,1,1,ART'IM,SSU,Agences immobilières,2019-09-03,4,1036079.51,0,166,867,1032,1
36498,MIS-2023-12-01,2023-12-31,2024-05-31,07831,6831Z,202307831,6.05,2.24,0.0,1.0,0.0,9.29,876.39,244.95,0.0,99.47,0.0,1220.81,1,1,0,1,0,ART'IM 49,SARL,Agences immobilières,2019-09-03,0,0.0,-1,-1,-1,-1,-1
36499,MIS-2023-12-01,2023-12-31,2024-05-31,07832,6420Z,202307832,7.95,0.45,0.0,1.3,0.0,9.7,1040.7,52.05,0.0,143.69,0.0,1236.44,1,1,0,1,0,CT GROUPE,SAS,Activités des sociétés holding,2019-09-03,0,0.0,0,0,20,37,0
36500,MIS-2023-12-01,2023-12-31,2024-05-31,07833,6630Z,202307833,4.9,0.6,2.89,0.7,0.0,9.09,680.92,69.86,399.74,82.01,0.0,1232.53,1,1,1,1,0,CK FINANCES,SASU,Gestion de fonds,2019-09-03,1,0.0,0,0,21,68,0
36501,MIS-2023-12-01,2023-12-31,2024-05-31,07834,6820B,202307834,8.7,0.2,0.0,0.65,0.0,9.55,788.28,19.79,0.0,46.64,0.0,854.71,1,1,0,1,0,JC IMMO,SCI,Location de terrains et d'autres biens immobiliers,2019-09-04,0,9239.0,0,25,22,47,0
36502,MIS-2023-12-01,2023-12-31,2024-05-31,07838,6820B,202307838,3.15,0.5,0.0,0.75,0.0,4.4,367.65,89.72,0.0,74.6,0.0,531.97,1,1,0,1,0,PA2C,SCI,Location de terrains et d'autres biens immobiliers,2019-09-19,0,3332.91,0,9,13,16,0
36503,MIS-2023-12-01,2023-12-31,2024-06-30,07840,6831Z,202307840,21.88,4.58,0.2,19.28,4.12,50.06,2657.34,500.79,26.99,1632.46,476.0,5293.58,1,1,1,1,1,M2C IMMO,SAS,Agences immobilières,2019-09-03,1,195189.78,0,38,422,536,1
36504,MIS-2023-12-01,2023-12-31,2024-04-30,07845,6820B,202307845,3.87,2.09,0.0,1.25,0.0,7.21,563.66,309.24,0.0,176.09,0.0,1048.99,1,1,0,1,0,EDEN,SCI,Location de terrains et d'autres biens immobiliers,2019-11-25,0,20063.24,0,28,29,62,0
36505,MIS-2023-12-01,2023-12-31,2024-06-30,07847,6820A,202307847,4.6,5.08,0.0,3.25,0.0,12.93,692.31,619.12,0.0,272.52,0.0,1583.95,1,1,0,1,0,CADIOU,IND,Location de logements,2019-09-27,0,5836.64,0,1,8,40,0
36506,MIS-2023-12-01,2023-12-31,2024-05-31,07848,5920Z,202307848,26.05,5.4,3.4,0.0,0.0,34.85,3127.15,668.03,427.63,0.0,0.0,4222.81,1,1,1,0,0,INTUITIVE RECORDS,SARL,Enregistrement sonore et édition musicale,2019-12-23,1,384790.41,0,134,414,590,0
37709,MIS-2023-09-01,2023-09-30,2023-09-30,07850,4391A,202307850,35.9,16.15,2.0,12.9,6.55,73.5,4574.18,1880.79,232.64,977.87,779.59,8445.07,1,1,1,1,1,PARAGE CHARPENTE,EURL,Travaux de charpente,2019-09-05,6,309088.26,0,103,241,946,1
36507,MIS-2023-12-01,2023-12-31,2024-04-30,07851,8690E,202307851,10.8,4.9,0.0,1.75,0.0,17.45,1230.95,586.14,0.0,174.08,0.0,1991.17,1,1,0,1,0,LEON,IND,"Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues",2019-10-09,0,62982.5,0,241,189,528,0
37107,MIS-2023-03-01,2023-03-31,2023-09-30,07852,6820B,202307852,5.25,2.35,0.0,3.57,0.0,11.17,532.51,261.41,0.0,264.37,0.0,1058.29,1,1,0,1,0,ADMML,SCI,Location de terrains et d'autres biens immobiliers,2021-09-08,0,11000.0,0,4,13,88,0
36508,MIS-2023-12-01,2023-12-31,2024-04-30,07860,7022Z,202307860,8.9,6.45,2.33,17.54,0.0,35.22,1319.32,935.76,302.54,1379.0,0.0,3936.62,1,1,1,1,0,OZ' ACTION RH,EURL,Conseil pour les affaires et autres conseils de gestion,2019-09-27,0,108642.5,0,78,370,503,0
37710,MIS-2023-09-01,2023-09-30,2023-12-31,07862,6420Z,202307862,5.95,2.52,2.3,1.25,0.0,12.02,841.75,404.84,271.24,150.36,0.0,1668.19,1,1,1,1,0,MTD,SARL,Activités des sociétés holding,2020-01-09,0,68896.0,0,27,20,120,1
36509,MIS-2023-12-01,2023-12-31,2024-04-30,07866,7022Z,202307866,25.05,16.05,1.4,42.45,16.18,101.13,3186.05,1944.64,183.0,3621.23,1962.75,10897.67,1,1,1,1,1,LA LIGERIENNE,SARL,Conseil,2019-09-30,11,740249.86,1,108,2490,4312,1
37448,MIS-2023-07-01,2023-07-31,2023-11-30,07867,5630Z,202307867,27.65,9.21,1.92,24.08,0.0,62.86,2751.27,784.3,249.61,1778.78,0.0,5563.96,1,1,1,1,0,L'EDELWEISS CAFE,SNC,Débits de boissons,2020-06-30,0,155446.6,1,438,1078,2069,1
37711,MIS-2023-09-01,2023-09-30,2024-01-11,07868,7420Z,202307868,14.5,23.9,0.0,20.5,12.68,71.58,1755.2,2693.36,0.0,1886.5,1440.2,7775.26,1,1,0,1,1,FERRERE,EIRL,Activités photographiques,2019-10-03,2,204176.75,0,357,589,834,1
35690,MIS-2023-10-01,2023-10-31,2023-02-28,07869,5630Z,202307869,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,34.97,34.97,0,0,0,0,1,LA CAV',SAS,Débits de boissons,2020-06-23,0,0.0,-1,-1,-1,-1,-1
37110,MIS-2023-03-01,2023-03-31,2023-09-27,07870,4333Z,202307870,17.25,7.2,0.0,0.0,9.49,33.94,1977.75,714.0,0.0,0.0,979.7,3671.45,1,1,0,0,1,MARTIN,IND,Travaux de revêtement des sols et des murs,2020-03-18,0,0.0,-1,-1,-1,-1,-1
37111,MIS-2023-03-01,2023-03-31,2022-07-31,07872,5610C,202307872,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,21.12,21.12,0,0,0,0,1,FBS,SARL,Restauration de type rapide,2019-12-09,0,0.0,-1,-1,-1,-1,-1
36510,MIS-2023-12-01,2023-12-31,2024-06-30,07876,7022Z,202307876,18.2,23.95,1.7,54.88,17.35,116.08,2513.83,2801.24,214.53,4680.19,2092.9,12302.69,1,1,1,1,1,CARQUEFOOD,SASU,Conseil pour les affaires et autres conseils de gestion,2020-04-02,7,445180.31,0,971,842,1027,0
35755,MIS-2023-11-01,2023-11-30,2024-06-30,07881,9512Z,202307881,12.08,0.56,0.0,3.15,0.0,15.79,1497.33,57.41,0.0,225.99,0.0,1780.73,1,1,0,1,0,FOUQUERAY,EIRL,REPARATION DE TELEPHONE                                                                             ,2019-09-30,0,0.0,-1,-1,-1,-1,-1
36511,MIS-2023-12-01,2023-12-31,2024-05-31,07885,6820B,202307885,8.35,0.7,0.0,1.5,0.0,10.55,743.42,117.95,0.0,107.63,0.0,969.0,1,1,0,1,0,LA DAMGAN BLEUE,SCI,Location de terrains et d'autres biens immobiliers,2019-12-09,0,8433.03,0,30,49,134,0
36512,MIS-2023-12-01,2023-12-31,2024-01-31,07890,4511Z,202307890,0.0,5.75,0.0,0.0,20.55,26.3,0.0,959.51,0.0,0.0,2447.76,3407.27,0,1,0,0,1,DELETRE,SA,Commerce de voitures et de véhicules automobiles légers,2019-10-30,18,0.0,-1,-1,-1,-1,-1
36513,MIS-2023-12-01,2023-12-31,2024-05-31,07892,6820B,202307892,6.87,1.4,0.0,2.5,0.0,10.77,560.28,193.07,0.0,179.37,0.0,932.72,1,1,0,1,0,COLLET,SCI,Location de terrains et d'autres biens immobiliers,2020-01-07,0,16621.26,0,38,51,138,0
36514,MIS-2023-12-01,2023-12-31,2023-12-22,07893,7022Z,202307893,0.0,0.0,0.0,0.0,1.84,1.84,0.0,0.0,0.0,0.0,222.4,222.4,0,0,0,0,1,LAFA,SASU,Conseil pour les affaires et autres conseils de gestion,2019-09-30,1,0.0,-1,-1,-1,-1,-1
37449,MIS-2023-07-01,2023-07-31,2024-07-31,07895,4520A,202307895,21.5,17.1,1.9,37.1,5.33,82.93,2890.72,1781.51,256.36,3571.1,626.74,9126.43,1,1,1,1,1,EURL MANCEAU SEBASTIEN,EURL,Entretien et réparation de véhicules automobiles légers,2020-01-06,2,323430.19,1,3113,989,1390,1
37713,MIS-2023-09-01,2023-09-30,2024-04-30,07897,6420Z,202307897,3.1,1.43,1.15,0.2,0.0,5.88,450.68,214.75,149.51,14.28,0.0,829.22,1,1,1,1,0,AT,EURL,Activités des sociétés holding,2021-01-31,0,0.0,-1,-1,-1,-1,-1
36515,MIS-2023-12-01,2023-12-31,2024-05-31,07900,4673A,202307900,12.0,8.45,2.6,8.0,0.0,31.05,1828.23,1011.73,343.52,708.03,0.0,3891.51,1,1,1,1,0,CHRONO MATERIAUX,SAS,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,2021-03-10,0,223589.45,0,1790,197,497,0
37112,MIS-2023-03-01,2023-03-31,2022-04-30,07903,9312Z,202307903,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,108.33,108.33,0,0,0,0,1,LJ FITNESS,SARL,,2019-12-17,0,0.0,-1,-1,-1,-1,-1
37336,MIS-2023-06-01,2023-06-30,2023-10-31,07904,8299Z,202307904,6.3,0.5,2.5,0.0,0.0,9.3,756.24,49.44,319.54,0.0,0.0,1125.22,1,1,1,0,0,GO UP,SASU,Autres activités de soutien aux entreprises n.c.a.,2019-11-07,0,20745.97,0,8,23,1,0
37714,MIS-2023-09-01,2023-09-30,2023-12-31,07905,4399B,202307905,5.25,0.0,1.25,0.0,0.0,6.5,574.62,0.0,157.03,0.0,0.0,731.65,1,0,1,0,0,BO BOX,SASU,Travaux de montage de structures métalliques,2019-11-07,0,22672.0,0,12,105,110,0
36516,MIS-2023-12-01,2023-12-31,2024-04-30,07908,4941A,202307908,10.85,10.0,1.05,9.1,0.0,31.0,1690.31,1335.31,141.17,1051.74,0.0,4218.53,1,1,1,1,0,GILLES TRANSPORTS,EURL,Transports routiers de fret interurbains,2020-01-06,0,141982.21,0,252,275,231,1
37715,MIS-2023-09-01,2023-09-30,2024-01-31,07915,6820B,202307915,9.71,1.15,0.0,0.7,0.0,11.56,1088.74,107.6,0.0,61.62,0.0,1257.96,1,1,0,1,0,M.A.G,SCI,Location de terrains et d'autres biens immobiliers,2019-10-31,0,5440.0,0,9,23,48,0
37506,MIS-2023-08-01,2023-08-31,2023-12-22,07917,9602A,202307917,1.5,2.6,0.25,0.0,1.75,6.1,162.1,335.7,32.51,0.0,162.71,693.02,1,1,1,0,1,NOVASTYLE,EURL,Coiffure,2020-05-29,0,0.0,-1,-1,-1,-1,-1
36517,MIS-2023-12-01,2023-12-31,2024-06-30,07919,4334Z,202307919,0.0,2.92,0.25,6.25,7.75,17.17,0.0,348.18,32.51,504.97,927.27,1812.93,0,1,1,1,1,PBP,SASU,Travaux de peinture et vitrerie,2020-01-16,3,25139.5,0,5,235,122,0
37716,MIS-2023-09-01,2023-09-30,2024-02-28,07923,4520A,202307923,37.35,7.05,2.1,1.25,22.8,70.55,4327.81,845.42,261.0,89.22,2662.91,8186.36,1,1,1,1,1,ABS AUTOMOBILES,SARL,Entretien et réparation de véhicules automobiles légers,2021-06-15,10,2247540.96,1,13631,1490,2410,0
36518,MIS-2023-12-01,2023-12-31,2024-04-30,07924,6820B,202307924,9.77,0.17,0.0,0.3,0.0,10.24,898.9,16.91,0.0,21.53,0.0,937.34,1,1,0,1,0,IJEPP,SCI,Location de terrains et d'autres biens immobiliers,2019-11-26,0,5665.18,0,7,34,130,0
37113,MIS-2023-03-01,2023-03-31,2023-07-31,07925,4321A,202307925,18.45,13.45,3.42,36.27,15.7,87.29,2328.68,1592.77,362.88,2886.66,1594.81,8765.8,1,1,1,1,1,SARL PATRICE THIERRY,SARL,Travaux d'installation électrique dans tous locaux,2019-11-28,5,573431.28,0,406,392,844,1
36519,MIS-2023-12-01,2023-12-31,2024-05-31,07926,6820B,202307926,11.1,3.2,0.0,3.75,0.1,18.15,1223.8,348.78,0.0,407.4,11.93,1991.91,1,1,0,1,1,S.C.I. VP ELEC,SCI,Location de terrains et d'autres biens immobiliers,2019-11-28,0,18974.4,0,16,25,179,0
36520,MIS-2023-12-01,2023-12-31,2024-05-31,07929,6420Z,202307929,5.6,2.0,1.0,1.45,0.0,10.05,756.98,287.4,119.88,169.57,0.0,1333.83,1,1,1,1,0,TEAM BVG,SARL,Activités des sociétés holding,2021-03-29,0,175.0,0,2,43,35,0
36521,MIS-2023-12-01,2023-12-31,2024-02-29,07931,9609Z,202307931,7.1,1.75,0.0,1.75,0.0,10.6,1088.86,231.06,0.0,191.78,0.0,1511.7,1,1,0,1,0,LORY,IND,Autres services personnels n.c.a.,2019-10-25,0,57207.5,0,359,58,442,0
36522,MIS-2023-12-01,2023-12-31,2024-04-30,07932,4391B,202307932,38.4,2.95,1.87,0.0,14.5,57.72,5016.29,305.49,279.12,0.0,1440.45,7041.35,1,1,1,0,1,BEAURY DOMINIQUE,SARL,Travaux de couverture par éléments,2020-09-30,1,301698.39,0,158,304,425,1
36523,MIS-2023-12-01,2023-12-31,2024-04-30,07934,4333Z,202307934,11.25,5.99,1.9,11.5,3.55,34.19,1528.7,686.14,247.01,1099.98,430.07,3991.9,1,1,1,1,1,ROBERT CARRELAGE,EURL,Travaux de revêtement des sols et des murs,2019-11-29,1,150605.24,0,223,273,466,1
